,Lat,Long,Insolation
1631,57.645835,-2.7565945,983.2344
1632,55.350501,-5.5516095,1020.8799
1633,52.963161,-3.7145578,1087.14
1634,54.41186,-6.7035391,1039.0808
1635,53.679714,-0.10994166,1120.0007
1636,52.705646,-1.7803854,1049.1505
1637,50.356811,-3.6188827,1148.3444
1638,52.615927,-2.0762274,1038.7262
1639,54.052961,-1.4678568,1051.4805
1640,53.055144,-0.43581504,1128.4301
1641,56.014734,-4.0077023,961.128
1642,54.859922,-2.8593244,1004.4604
1643,55.370865,-4.7641042,1029.6096
1644,54.417755,-6.5499539,1042.2033
1645,50.991269,-3.2133926,1134.1931
1646,57.262464,-4.5726314,915.7867
1647,52.242114,-3.8330896,1108.0966
1648,53.87319,-2.534775,1045.4504
1649,56.170787,-5.1435997,941.3713
1650,51.626801,-1.785627,1126.7373
1651,57.780767,-5.4506565,894.0851
1652,54.468922,-7.4825493,1025.4158
1653,58.256069,-4.3033464,935.7429
1654,55.042467,-1.7678048,1005.7181
1655,51.140756,0.92825868,1200.0105
1656,57.558021,-2.2534055,987.0273
1657,52.062477,-0.1789702,1141.8642
1658,56.996492,-4.389582,915.6492
1659,50.815991,-1.3635122,1201.4635
1660,51.806252,-2.3649213,1096.0866
1661,55.435487,-5.7173983,1016.9013
1662,57.55491,-2.9218203,980.6886
1663,55.845525,-3.2003607,992.7455
1664,50.811514,-0.79582421,1219.2624
1665,57.00733,-3.7315333,946.5596
1666,52.795722,-1.9282376,1049.4418
1667,52.430985,-3.1054675,1067.7563
1668,53.234784,-3.5755605,1114.9039
1669,54.495315,-6.8677044,1029.7418
1670,51.428657,0.083429359,1148.1698
1671,51.986081,-1.6383017,1102.262
1672,54.862733,-2.2362103,1004.2261
1673,57.274286,-3.9099165,955.4709
1674,56.411302,-6.1365521,990.5163
1675,52.614073,-2.6669895,1062.1593
1676,56.829899,-3.5594441,943.7021
1677,57.922371,-6.6472049,955.0812
1678,54.439418,-8.0963428,1032.4921
1679,54.148984,-6.52037,1061.9823
1680,59.172502,-2.7900537,969.5486
1681,52.144743,0.26285125,1145.307
1682,56.896377,-4.8758543,906.1461
1683,50.9066,-1.5045017,1190.173
1684,56.284101,-4.0218027,938.4561
1685,51.533361,-1.0652223,1138.7077
1686,54.551271,-7.6484634,1024.5635
1687,58.148208,-5.1461787,927.1967
1688,52.526029,-2.0760711,1034.2425
1689,54.768869,-3.0128303,1018.9025
1690,55.290864,-4.2859855,1016.6294
1691,51.888662,-0.62194725,1139.5539
1692,51.086416,-2.501998,1163.1954
1693,57.348688,-4.7449052,907.2145
1694,55.145873,-6.3184903,1013.582
1695,54.142057,-1.3136396,1058.932
1696,52.947044,0.60222722,1139.1344
1697,56.081077,-5.1362837,949.721
1698,54.137012,-0.70147386,1081.9482
1699,52.700629,-3.1122702,1055.3819
1700,56.316208,-6.2880735,993.6956
1701,58.448151,-3.4590846,958.2845
1702,55.30103,-3.6564236,978.6853
1703,51.341259,-0.064119202,1144.8041
1704,51.894031,-1.2030809,1111.829
1705,53.334489,-2.3778415,1042.8107
1706,52.214448,1.144807,1153.8544
1707,52.880434,-0.8879236,1115.6838
1708,52.524181,-2.6656265,1059.7951
1709,57.463771,-3.086224,976.8522
1710,51.708833,-3.3772339,1129.5563
1711,51.16144,-3.9329341,1116.937
1712,52.132088,0.84671867,1156.7005
1713,55.939108,-2.7229801,1001.9111
1714,57.054104,-5.7128547,925.814
1715,52.045597,-4.7000577,1161.6658
1716,57.075815,-4.8897345,906.5973
1717,50.817178,-2.3571532,1170.494
1718,54.628407,-5.643327,1049.5239
1719,51.800385,-0.76966574,1120.7929
1720,55.557135,-4.4600034,999.9238
1721,55.037004,-3.1760612,976.1051
1722,53.871487,-1.1659877,1061.2745
1723,57.900005,-4.1117541,961.7593
1724,51.621974,-3.0856917,1119.5672
1725,55.671445,-2.2410636,1003.1087
1726,50.997038,-1.6460391,1171.6823
1727,52.237297,0.12109375,1139.5221
1728,56.076893,-5.2966926,960.4667
1729,54.27573,-7.7644025,1029.6095
1730,58.054241,-5.3074539,921.6734
1731,50.71828,-3.4896461,1153.9599
1732,56.371135,-4.1883423,932.3516
1733,52.612084,-1.0424236,1122.7397
1734,55.206548,-3.9668128,1000.8999
1735,53.423824,-1.4757413,1065.9379
1736,55.668547,-2.8769637,978.3718
1737,52.225327,0.7062417,1148.4277
1738,51.980106,-3.2399346,1089.9767
1739,52.435953,-1.781727,1054.4122
1740,56.658647,-2.5735765,1023.5921
1741,52.791808,-2.966297,1059.847
1742,58.535862,-3.634503,962.8971
1743,53.865721,-0.55781351,1109.618
1744,52.128474,0.99261434,1160.5689
1745,51.805022,-1.3496853,1122.8217
1746,51.253669,-0.21110725,1153.3414
1747,55.568222,-3.8262516,993.1012
1748,52.389967,1.3042782,1142.8382
1749,53.152454,-2.824841,1048.7866
1750,56.292965,-3.375926,976.5696
1751,51.527352,-0.48872385,1138.3052
1752,54.683207,-2.0800629,1004.1445
1753,52.165349,-1.4906498,1091.1606
1754,50.141557,-5.2911841,1159.1408
1755,56.926189,-2.9062574,993.8632
1756,50.886897,0.20134624,1187.0129
1757,57.456266,-3.7527082,963.6525
1758,52.975326,-1.7790224,1050.9318
1759,52.693599,-3.7039737,1067.2575
1760,54.68055,-6.7346195,1018.4044
1761,52.345125,-2.5161385,1059.4298
1762,57.376384,-2.751036,984.9984
1763,55.619542,-5.575925,1014.0649
1764,51.34934,-0.6381857,1145.3486
1765,55.30795,-3.026526,940.7526
1766,57.378596,-2.0858629,1005.4389
1767,54.503476,-1.9252888,1021.8521
1768,51.354607,-1.2124725,1144.6615
1769,51.880425,-0.041043202,1150.5841
1770,56.713076,-5.0252821,903.2802
1771,53.694016,-2.3810556,1038.0223
1772,54.654768,-7.3523905,1019.6072
1773,58.438526,-4.1439302,948.6554
1774,60.429516,-1.1856027,986.4957
1775,55.912876,-4.6425284,992.8053
1776,54.681208,-2.7004446,1032.1538
1777,56.929226,-2.2491235,1032.9403
1778,50.636149,-1.3659431,1208.4341
1779,54.318275,-0.84951098,1068.3537
1780,57.445242,-4.4187866,934.837
1781,51.700623,-3.9558327,1147.7152
1782,54.961044,-6.4549331,1012.331
1783,51.169494,-3.3611024,1133.1205
1784,53.514272,-1.6254293,1058.1882
1785,53.155096,-2.2267227,1063.1987
1786,52.873385,-0.29377616,1136.8496
1787,51.605607,-4.2405806,1147.5596
1788,52.785495,-3.5592767,1046.4945
1789,54.943004,-6.9217728,1016.9249
1790,53.245179,-1.9274906,1065.7347
1791,55.576031,-3.1921237,961.8623
1792,55.018482,-4.4268919,1034.717
1793,51.261023,-0.784118,1148.7059
1794,52.07597,-2.367118,1069.8148
1795,57.10583,-2.910639,978.8089
1796,56.380874,-3.541045,943.6605
1797,53.063512,-2.6739139,1053.505
1798,50.440052,-4.044221,1145.1243
1799,50.979355,0.063251893,1183.4498
1800,52.255791,-1.6361135,1077.2437
1801,54.413402,-2.2336173,1030.3065
1802,54.686504,-6.5800282,1018.9939
1803,51.440762,-3.2252698,1151.7311
1804,57.711132,-4.6043959,925.3904
1805,51.972535,-3.8220638,1134.3494
1806,50.967909,0.63248159,1190.6556
1807,54.410637,-2.8498999,1059.0829
1808,55.640111,-4.7830479,1022.5998
1809,52.605838,-0.45187162,1131.0815
1810,50.264878,-3.7560765,1146.7693
1811,55.215063,-3.3384846,951.7977
1812,50.698304,-4.6218916,1123.1331
1813,57.627618,-7.2802448,985.0029
1814,53.065397,-2.0770213,1072.8791
1815,56.700225,-5.5144653,913.7954
1816,53.783339,-1.4712726,1049.4706
1817,55.02935,-3.8016561,1000.9755
1818,51.792888,-0.18985013,1148.6717
1819,54.229738,-2.9995822,1062.2964
1820,50.511967,-4.8936782,1137.6597
1821,51.265572,-1.3573245,1147.0987
1822,54.593149,-1.770365,1010.0486
1823,57.108889,-2.250329,1004.4053
1824,51.61521,-3.6632726,1139.4628
1825,58.525286,-4.3209785,948.839
1826,52.408215,0.57038552,1146.002
1827,53.603561,-2.5313615,1042.156
1828,56.619307,-5.1808153,904.4779
1829,51.952497,0.83532414,1165.9393
1830,55.400041,-2.7131049,960.4236
1831,54.835721,-4.5716441,1054.0673
1832,57.28415,-3.0809261,975.789
1833,52.248119,-3.393877,1088.8987
1834,50.981699,-3.9254575,1111.9547
1835,52.654976,1.4721397,1114.0777
1836,53.060185,-0.88330096,1106.3434
1837,59.081531,-2.9624357,964.3169
1838,55.581806,-1.9232617,1017.6599
1839,55.83992,-3.6792692,977.5196
1840,57.013187,-3.237733,959.4219
1841,52.073828,-1.1998845,1109.944
1842,51.602868,0.38021849,1160.027
1843,50.425559,-4.7475959,1149.3924
1844,52.426037,-3.5465576,1080.2371
1845,53.597878,-0.71806361,1101.46
1846,53.239878,-3.1262051,1082.6247
1847,58.268583,-3.4516933,966.886
1848,52.767442,0.59150062,1143.8698
1849,53.602825,-1.3224089,1063.5275
1850,51.266248,-2.5039558,1149.9715
1851,54.233671,-1.7723628,1045.5459
1852,51.772774,-4.8287009,1149.1733
1853,57.528133,-4.7583859,910.6768
1854,50.707083,-4.1974536,1121.9781
1855,54.589165,-3.0083655,1044.6269
1856,55.829548,-4.3174965,997.5005
1857,52.068424,-0.61642067,1143.2396
1858,54.730127,-7.6733932,1021.0497
1859,58.327565,-5.1621146,936.4397
1860,56.822792,-4.0507431,929.4282
1861,51.96507,0.25378851,1154.3988
1862,51.446097,-1.4986881,1135.1104
1863,55.402094,-2.0815143,1002.705
1864,51.855222,-5.1243514,1147.9878
1865,54.4095,-1.0010357,1053.8444
1866,52.344421,-1.3418034,1090.4686
1867,51.073917,-0.2180477,1162.266
1868,55.747834,-3.8346362,996.3728
1869,55.312042,-1.7662342,1029.0515
1870,51.948906,0.98063783,1168.6288
1871,52.971569,-2.9703029,1059.1753
1872,53.686018,-0.56396087,1106.5045
1873,50.636811,-2.4971909,1166.9713
1874,58.292497,-6.3541095,942.4172
1875,50.894081,-3.7796413,1113.9399
1876,57.192807,-3.2437364,968.4473
1877,52.159875,-3.2449258,1077.6826
1878,54.922086,-4.7332302,1047.7024
1879,55.488862,-2.8729666,961.7997
1880,54.323732,-2.079361,1032.5304
1881,51.686476,0.67397279,1173.9952
1882,53.151368,-1.0304713,1094.278
1883,52.748956,1.3313986,1109.9915
1884,56.550683,-4.1986972,915.4692
1885,52.513958,-0.30773314,1122.0007
1886,55.49174,-2.2399638,995.3466
1887,51.769199,-4.9734376,1148.447
1888,51.176876,-1.6446648,1158.9731
1889,51.698218,0.095788497,1146.6308
1890,54.321759,-2.6943219,1054.9012
1891,53.691746,-1.1695432,1064.952
1892,52.680771,0.43841224,1146.7062
1893,55.131908,-2.3946366,979.1624
1894,52.339694,-0.75475436,1142.9781
1895,55.736673,-4.471291,1012.4587
1896,53.31792,0.024166826,1122.629
1897,54.497927,-3.1605267,1052.5694
1898,51.865981,-4.6892812,1153.0659
1899,57.614082,-4.9323643,887.4753
1900,51.356694,-2.3613355,1143.8154
1901,56.012019,-4.1679855,983.474
1902,53.053089,-0.28668562,1129.2539
1903,54.053539,-1.6205989,1047.8259
1904,52.61574,-2.2239232,1042.0845
1905,56.435664,-5.3277125,899.8412
1906,57.265747,-4.4070019,931.3194
1907,52.239749,-3.979457,1130.0959
1908,54.423456,-6.3963142,1045.8018
1909,50.989702,-3.3558353,1127.245
1910,55.37433,-4.6064898,1026.0374
1911,54.860924,-2.703557,1005.2519
1912,51.413679,0.80184434,1192.6586
1913,54.475813,-7.3289322,1027.3076
1914,53.222533,-4.3241101,1172.1428
1915,58.259025,-4.1330756,942.9069
1916,56.174775,-4.9827764,939.8391
1917,51.626975,-1.9300896,1120.1811
1918,53.873772,-2.3826889,1042.3514
1919,56.993243,-4.554016,910.4547
1920,50.815131,-1.2215773,1214.0408
1921,52.060134,-0.033189618,1142.8376
1922,57.558246,-2.0862865,1002.5878
1923,55.042665,-1.9242922,998.9065
1924,51.137093,1.0709976,1206.051
1925,54.269648,-5.6115713,1078.7377
1926,50.809963,-0.65392832,1209.6626
1927,57.004945,-3.8960877,944.3635
1928,55.84698,-3.0406904,992.0432
1929,51.805712,-2.5099519,1095.3454
1930,55.440183,-5.5596692,1018.502
1931,57.55602,-2.7547307,982.7626
1932,53.23271,-3.7253125,1123.6284
1933,54.501426,-6.7138424,1034.1994
1934,53.58988,-0.11395333,1116.3252
1935,52.432268,-2.9584117,1067.1942
1936,52.79554,-1.7799335,1053.1954
1937,50.446706,-3.6219491,1148.9862
1938,57.276696,-3.7441636,962.9169
1939,54.862937,-2.0804197,994.3911
1940,51.985544,-1.492691,1096.3852
1941,51.426013,0.22716046,1154.491
1942,56.831838,-3.3956314,964.5557
1943,60.338511,-1.0067278,981.2378
1944,56.416595,-5.9748873,976.8199
1945,52.613149,-2.8146659,1062.1048
1946,54.142808,-2.5382447,1041.0036
1947,56.439905,-5.1658007,908.2285
1948,54.379463,-7.470585,1024.4575
1949,52.955882,-4.1608964,1156.1742
1950,57.986836,-4.28603,954.762
1951,54.77288,-1.7693494,996.0324
1952,57.647844,-2.2540318,993.3304
1953,53.326594,-0.57605807,1109.7344
1954,52.332052,-0.167918,1131.4272
1955,51.085744,-1.3598187,1169.0602
1956,52.885613,-2.0767012,1048.1308
1957,56.162183,-5.4651185,953.8284
1958,54.193519,-7.5994158,1033.6958
1959,53.963088,-1.4690016,1048.5445
1960,57.789471,-5.1148743,889.7582
1961,53.145,-0.43255208,1124.7303
1962,51.147562,0.64269449,1189.7428
1963,54.949775,-2.8612408,991.4018
1964,54.507341,-6.5599237,1036.6294
1965,50.901366,-3.2110536,1155.7871
1966,57.172726,-4.5663899,914.5626
1967,52.152256,-3.8293951,1113.1502
1968,51.159081,0.071260571,1160.4195
1969,51.716359,-1.6404559,1123.9112
1970,54.297049,-4.5379382,1114.1334
1971,54.952595,-2.2367376,998.3059
1972,57.184507,-3.9052799,949.2115
1973,52.883741,-2.671122,1063.9197
1974,51.536878,-2.2185832,1127.2265
1975,58.19093,-6.6822866,950.1771
1976,56.560488,-3.5483409,959.6966
1977,52.520917,-0.89702274,1133.7244
1978,51.896159,-2.3656497,1086.923
1979,57.644722,-2.9240965,981.356
1980,55.34582,-5.7089834,1018.4912
1981,55.755695,-3.1975995,984.1461
1982,53.332248,-1.17654,1081.6528
1983,51.081224,-0.78883662,1171.7646
1984,52.705827,-1.9283846,1044.0008
1985,55.097972,-4.9019975,1037.7541
1986,53.67723,0.04135689,1115.575
1987,52.965215,-3.5657382,1062.041
1988,54.405769,-6.8570681,1036.1127
1989,55.038416,-3.0196209,980.6488
1990,55.560214,-4.3016078,1014.0313
1991,51.798779,-0.62468896,1143.0877
1992,50.816657,-2.499099,1170.9941
1993,52.042168,-4.8456904,1157.8664
1994,57.079508,-4.7249789,908.5393
1995,51.623221,-2.9412649,1113.4334
1996,53.872447,-1.31806,1051.0627
1997,57.897089,-4.2803267,951.8026
1998,52.234576,0.26741836,1142.9015
1999,50.99652,-1.5035452,1175.4136
2000,55.671654,-2.0820756,1011.2776
2001,50.727777,-2.0731115,1174.6673
2002,56.373886,-4.0265569,934.6195
2003,54.282962,-7.6115774,1027.3332
2004,58.058527,-5.1382823,922.5849
2005,56.072502,-5.4570578,964.3423
2006,52.610798,-0.89476601,1131.6841
2007,55.203914,-4.1238378,1010.0608
2008,55.229804,-6.4849808,1015.6915
2009,51.978483,-3.3854902,1094.4628
